MELD_Split,MELD_Row_ID,Sr No.,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID,Season,Episode,StartTime,EndTime,match_status,match_score,match_text_score,meld_group_size,meld_group_utterance,a_scan_count,friends_utterance_id,friends_global_utterance_id,friends_speaker,friends_utterance
train,5180,10361,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way.",Monica,joy,positive,1026,10,5,14,"00:06:58,501","00:07:04,256",exact,1.0000,1.0000,1,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way.",0,85,28410,Monica,"I'm sorry it's just, Phoebe just always thought you were, you were charming in a, in a sexless kind of way."
train,5181,10362,"Oh, y'know I-I can't hear that enough.",Chandler,anger,negative,1026,11,5,14,"00:07:04,507","00:07:07,384",exact,1.0000,1.0000,1,"Oh, y'know I-I can't hear that enough.",0,86,28411,Chandler,"Oh, y'know I-I can't hear that enough."
train,5182,10363,"I'm sorry, I think that you just misunderstood her.",Monica,sadness,negative,1026,12,5,14,"00:07:08,719","00:07:10,979",exact,1.0000,1.0000,1,"I'm sorry, I think that you just misunderstood her.",0,87,28412,Monica,"I'm sorry, I think that you just misunderstood her."
train,5183,10364,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!",Chandler,anger,negative,1026,13,5,14,"00:07:11,180","00:07:16,268",exact,1.0000,1.0000,1,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!",0,88,28413,Chandler,"No, I didn't misunderstand, okay? She was all over me! She touched my bicep for crying out loud!"
train,5184,10365,This bicep?,Monica,surprise,negative,1026,14,5,14,"00:07:16,978","00:07:18,019",exact,1.0000,1.0000,1,This bicep?,0,89,28414,Monica,This bicep?
train,5185,10366,Well it's not flexed right now!,Chandler,anger,negative,1026,15,5,14,"00:07:18,521","00:07:21,148",exact,1.0000,1.0000,1,Well it's not flexed right now!,0,90,28415,Chandler,Well it's not flexed right now!
train,5186,5624,Oh man!,Ross,surprise,negative,566,0,5,14,"0:09:02,166","0:09:03,258",fuzzy,0.9800,0.9400,2,Oh man! I want that place so much!!,25,116,28441,Ross,Oh man! I want that place so much!! I was so sure that was gonna work! There's twelve bucks I'll never see again!
train,5187,5625,I want that place so much!!,Ross,joy,positive,566,1,5,14,"0:09:03,258","0:09:05,260",fuzzy,0.9800,0.9400,2,Oh man! I want that place so much!!,25,116,28441,Ross,Oh man! I want that place so much!! I was so sure that was gonna work! There's twelve bucks I'll never see again!
train,5188,5627,There's twelve bucks I'll never see again!,Ross,disgust,negative,568,0,5,14,"00:09:08,381","00:09:11,466",unmatched,0.3159,0.2759,1,There's twelve bucks I'll never see again!,150,,,,
train,5189,5628,"All right honey, we'd better go if we wanna catch that movie.",Rachel,neutral,neutral,568,1,5,14,"00:09:12,343","00:09:14,761",exact,1.0000,1.0000,1,"All right honey, we'd better go if we wanna catch that movie.",0,117,28442,Rachel,"All right honey, we'd better go if we wanna catch that movie."
train,5190,5629,Bye!,Monica,neutral,neutral,568,2,5,14,"0:09:15,596","0:09:16,389",exact,1.0000,1.0000,1,Bye!,0,118,28443,Monica,Bye!
train,5191,5631,Bye Chandler!   I miss you already.,Phoebe,sadness,negative,568,4,5,14,"00:09:15,596","00:09:20,225",exact,1.0000,1.0000,1,Bye Chandler!   I miss you already.,1,120,28445,Phoebe,Bye Chandler! I miss you already.
train,5192,5630,Bye!,All,neutral,neutral,568,3,5,14,"0:09:16,389","0:09:17,155",unmatched,0.5467,0.6667,1,Bye!,146,,,,
train,5193,5632,"Okay, did you see that?! With the inappropriate and the pinching!!",Chandler,disgust,negative,568,5,5,14,"00:09:25,439","00:09:28,316",exact,1.0000,1.0000,1,"Okay, did you see that?! With the inappropriate and the pinching!!",0,121,28446,Chandler,"Okay, did you see that?! With the inappropriate and the pinching!!"
train,5194,5633,"Actually, I did!",Monica,surprise,positive,568,6,5,14,"00:09:28,568","00:09:29,651",exact,1.0000,1.0000,1,"Actually, I did!",0,122,28447,Monica,"Actually, I did!"
train,5195,5634,"Okay, so now do you believe that she's attracted to me?",Chandler,neutral,neutral,568,7,5,14,"00:09:29,902","00:09:32,404",exact,1.0000,1.0000,1,"Okay, so now do you believe that she's attracted to me?",0,123,28448,Chandler,"Okay, so now do you believe that she's attracted to me?"
train,5196,5635,"Ohhh, oh my God! Oh my God! She knows about us!",Monica,surprise,negative,568,8,5,14,"00:09:34,448","00:09:37,450",exact,1.0000,1.0000,1,"Ohhh, oh my God! Oh my God! She knows about us!",0,124,28449,Monica,"Ohhh, oh my God! Oh my God! She knows about us!"
train,5197,5636,Are you serious?,Chandler,surprise,negative,568,9,5,14,"00:09:37,660","00:09:38,702",exact,1.0000,1.0000,1,Are you serious?,0,125,28450,Chandler,Are you serious?
train,5198,5637,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,Monica,anger,negative,568,10,5,14,"00:09:38,869","00:09:43,790",exact,1.0000,1.0000,1,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!,0,126,28451,Monica,Phoebe knows and she's just trying to freak us out! That's the only explanation for it!
train,5199,5638,Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!,Chandler,anger,negative,568,11,5,14,"00:09:47,169","00:10:00,015",exact,1.0000,1.0000,1,Okay but what about y'know my pinchable butt and my bulging bicepsShe knows!,0,127,28452,Chandler,Okay but what about y'know my pinchable butt and my bulging biceps—She knows!
train,5200,1334,"Good evening, sir.",Ross,neutral,neutral,137,0,5,14,"0:13:35,397","0:13:36,399",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5201,1335,My name is Ross Geller.,Ross,neutral,neutral,137,1,5,14,"0:13:36,399","0:13:37,403",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5202,1336,I'm one of the people who applied for the apartment.,Ross,neutral,neutral,137,2,5,14,"00:13:37,525","00:13:39,734",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5203,1337,And I-I realize that the competition is fierce butI'm sorry.,Ross,neutral,neutral,137,3,5,14,"00:13:39,902","00:13:51,663",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5204,1338,"I, I can't help but notice you're naked and  I applaud you.",Ross,joy,positive,137,4,5,14,"00:13:54,625","00:13:56,251",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5205,1339,"Man, I wish I was naked.",Ross,neutral,neutral,137,5,5,14,"00:13:56,502","00:13:59,379",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5206,1340,"I mean, this-this looks so great.",Ross,joy,positive,137,6,5,14,"00:13:59,630","00:14:03,049",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5207,1341,That is how God intended it.,Ross,neutral,neutral,137,7,5,14,"00:14:03,425","00:14:06,052",exact,1.0000,1.0000,8,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce butI'm sorry. I, I can't help but notice you're naked and  I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it.",49,177,28502,Ross,"Good evening, sir. My name is Ross Geller. I'm one of the people who applied for the apartment. And I-I realize that the competition is fierce but—I'm sorry. I, I can't help but notice you're naked and I applaud you. Man, I wish I was naked. I mean, this-this looks so great. That is how God intended it."
train,5208,7048,"So Chandler, I-I'd love to come by tonight.",Phoebe,joy,positive,697,0,5,14,"00:14:34,164","00:14:36,374",exact,1.0000,1.0000,1,"So Chandler, I-I'd love to come by tonight.",6,184,28509,Phoebe,"So Chandler, I-I'd love to come by tonight."
train,5209,7049,Really?,Chandler,surprise,positive,697,1,5,14,"00:14:40,254","00:14:41,296",exact,1.0000,1.0000,1,Really?,0,185,28510,Chandler,Really?
train,5210,7050,"Oh absolutely. Shall we say, around seven?",Phoebe,joy,positive,697,2,5,14,"00:14:41,505","00:14:43,631",exact,1.0000,1.0000,1,"Oh absolutely. Shall we say, around seven?",0,186,28511,Phoebe,"Oh absolutely. Shall we say, around seven?"
train,5211,7051,Yes.,Chandler,neutral,neutral,697,3,5,14,"00:14:44,717","00:14:45,967",exact,1.0000,1.0000,1,Yes.,0,187,28512,Chandler,Yes.
train,5212,7052,Good. I'm really looking forward to you and me having sexual intercourse.,Phoebe,joy,positive,697,4,5,14,"00:14:48,053","00:14:52,056",exact,1.0000,1.0000,1,Good. I'm really looking forward to you and me having sexual intercourse.,0,188,28513,Phoebe,Good. I'm really looking forward to you and me having sexual intercourse.
train,5213,7053,"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!",Joey,surprise,positive,697,5,5,14,"00:14:58,147","00:15:01,608",exact,1.0000,1.0000,1,"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!",0,189,28514,Joey,"Hey-hey, check it out! Check it out! Ugly Naked Guy has a naked friend!"
train,5214,7054,Oh yeah!  Oh my God! That is,Rachel,surprise,negative,697,6,5,14,"00:15:07,740","00:15:18,207",fuzzy,0.9800,0.9400,1,Oh yeah!  Oh my God! That is,0,190,28515,Rachel,Oh yeah! Oh my God! That is our friend! It's Naked Ross!
train,5215,7055,"Yeah, it is! Naked Ross!!",All,surprise,negative,697,7,5,14,"00:15:14,872","00:15:18,207",exact,1.0000,1.0000,1,"Yeah, it is! Naked Ross!!",0,191,28516,All,"Yeah, it is! Naked Ross!!"
train,5216,9841,"I justI thought you guys were doing it, I didn't know you were in love!",Phoebe,surprise,positive,979,0,5,14,"00:20:54,002","00:20:57,380",exact,1.0000,1.0000,1,"I justI thought you guys were doing it, I didn't know you were in love!",63,255,28580,Phoebe,"I just—I thought you guys were doing it, I didn't know you were in love!"
train,5217,9842,Dude!,Joey,joy,positive,979,1,5,14,"00:21:00,259","00:21:01,926",exact,1.0000,1.0000,1,Dude!,0,256,28581,Joey,Dude!
train,5218,9843,And hats off to Phoebe. Quite a competitor.  And might I say your breasts are still showing.,Chandler,joy,positive,979,2,5,14,"00:21:03,428","00:21:10,142",exact,1.0000,1.0000,1,And hats off to Phoebe. Quite a competitor.  And might I say your breasts are still showing.,0,257,28582,Chandler,And hats off to Phoebe. Quite a competitor. And might I say your breasts are still showing.
train,5219,9844,God!,Phoebe,surprise,positive,979,3,5,14,"00:21:10,394","00:21:11,602",exact,1.0000,1.0000,1,God!,0,258,28583,Phoebe,God!
train,5220,9845,All right! So that's it! It's over! Everybody knows!,Joey,joy,positive,979,4,5,14,"00:21:12,813","00:21:16,315",exact,1.0000,1.0000,1,All right! So that's it! It's over! Everybody knows!,0,259,28584,Joey,All right! So that's it! It's over! Everybody knows!
train,5221,9846,"Well actually, Ross doesn't.",Monica,neutral,neutral,979,5,5,14,"00:21:16,566","00:21:18,067",exact,1.0000,1.0000,1,"Well actually, Ross doesn't.",0,260,28585,Monica,"Well actually, Ross doesn't."
train,5222,9847,"Yes, and we'd appreciate it if no one told him yet.",Chandler,neutral,neutral,979,6,5,14,"00:21:18,318","00:21:20,778",exact,1.0000,1.0000,1,"Yes, and we'd appreciate it if no one told him yet.",0,261,28586,Chandler,"Yes, and we'd appreciate it if no one told him yet."
train,5223,3354,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.",Ross,neutral,neutral,335,0,5,14,"00:21:29,538","00:21:35,584",exact,1.0000,1.0000,1,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished.",0,262,28587,Ross,"A new place for a new Ross. I'm gonna have you and all the guys from work over once it's y'know, furnished."
train,5224,3355,I must say it's nice to see you back on your feet.,Dr. Ledbetter,joy,positive,335,1,5,14,"00:21:35,836","00:21:37,962",exact,1.0000,1.0000,1,I must say it's nice to see you back on your feet.,0,263,28588,Dr. Ledbetter,I must say it's nice to see you back on your feet.
train,5225,3356,Well I am that. And that whole rage thing is definitely behind me.,Ross,neutral,neutral,335,2,5,14,"00:21:38,213","00:21:42,174",exact,1.0000,1.0000,1,Well I am that. And that whole rage thing is definitely behind me.,0,264,28589,Ross,Well I am that. And that whole rage thing is definitely behind me.
